time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
0.3,-0.0204340561658,0.148392946547,0.0,5.99532582832,6.21552024848,0.0,-0.145454156493,1.35175124403,-1.54311900557,-18.6455149296,-3.03026361584,0.0,331.318432063,253.383916353,758.715020717,448.922378858,23,15.0
0.23999999999999996,-0.0127680513389,0.0806072273758,0.0,2.59640238989,6.25491290391,0.0,-0.1194313155,0.839219276663,-3.02941827272,-19.5797309612,-2.24691972944,0.0,296.223995876,219.141188234,818.057987609,413.706311691,24,12.0
0.23999999999999996,-0.0137755907713,0.0606460411353,0.0,3.86119460093,6.2638356225,0.0,-0.124226603478,0.00124995353477,-3.17785282738,-20.4677121179,-2.36544598185,0.0,277.254436101,172.633965784,847.518616529,406.988419458,25,12.0
0.23999999999999996,-0.0148760202907,0.0438367381619,0.0,4.93513668623,6.25375292425,0.0,-0.12250349821,-0.450820435692,-2.65695280788,-21.1536837081,-2.34868853014,0.0,253.25062532,134.102523931,865.244010464,393.110897171,26,12.0
0.23999999999999996,-0.0169403848947,0.0421939569374,0.0,6.05129616671,6.2385692174,0.0,-0.128302408584,-0.256135989475,-1.99939263248,-21.7980132419,-2.2991510711,0.0,227.481273564,99.9944620766,878.234242998,373.653710943,27,12.0
0.23999999999999996,-0.0183468439025,0.0563364569218,0.0,1.08075455721,6.21712081488,0.0,-0.125051751754,0.460251903783,-1.83233998174,-22.4976088257,-2.14261929029,0.0,194.881016251,68.7946844936,888.412144749,345.504978788,28,12.0
0.23999999999999996,-0.0210401461308,0.0680367178794,0.0,5.10397119773,6.2287767837,0.0,-0.14322164165,-0.24204837509,-2.69972936118,-21.2239100298,-2.2014319899,0.0,231.382905255,110.406089335,871.02764443,383.322886227,29,12.0
0.23999999999999996,-0.0247529929317,0.0614932680502,0.0,6.08572456867,6.22095558647,0.0,-0.170029229422,-0.167400884939,-2.17207518014,-21.8075719972,-2.17353426079,0.0,206.568424475,85.728115253,881.182314331,360.337337831,30,12.0
0.23999999999999996,-0.0284684303102,0.0669142451788,0.0,0.782415191128,6.21608662134,0.0,-0.198195812308,0.244080524625,-1.9078470964,-22.3519023903,-2.13985163843,0.0,181.347646587,65.3573004343,887.363419319,329.791854234,31,12.0
0.23999999999999996,-0.033450775376,0.0766961188757,0.0,1.36379598904,6.21822959172,0.0,-0.238916753073,0.517495550633,-1.93999764796,-22.6566549595,-2.14339094148,0.0,163.585194618,53.1397060193,890.56396022,308.601085078,32,12.0
0.23999999999999996,-0.0388858840611,0.0874672815587,0.0,1.88396883827,6.22386248932,0.0,-0.284544990366,0.733641323546,-2.04934691775,-22.9054980451,-2.15894240004,0.0,147.740528561,42.1148714146,893.117373501,293.828106118,33,12.0
0.3,-0.065501959125,0.131334168471,0.0,0.786539735624,6.25872692101,0.0,-0.326324714874,0.916632679671,-1.37942905728,-24.5374749742,-3.40721586774,0.0,301.471393725,93.0282800136,873.133765773,138.83522869,34,15.0
0.3,-0.0782159231084,0.212665778042,0.0,1.69349927939,6.18648746993,0.0,-0.383114691993,1.96194257171,-2.30314544551,-25.0349440903,-3.08662569164,0.0,251.898395758,62.2339056195,883.886714055,120.157754202,35,15.0
0.3,-0.109062642614,0.228405130728,0.0,5.79376670204,0.148658968363,0.0,-0.802288698999,1.66640412463,-1.71590433576,-20.1983670934,-4.35560016211,0.0,327.548074749,160.694519194,818.386742435,487.120259668,36,15.0
0.23999999999999996,-0.0797415526108,0.137413880618,0.0,0.985992739349,0.243940621806,0.0,-0.727572856541,1.55446011255,-2.35305229666,-19.7615836829,-3.50731162477,0.0,334.49938346,121.045926188,842.752121527,565.851927916,37,12.0
0.23999999999999996,-0.0914489299985,0.137310928613,0.0,1.1887616528,0.266461663055,0.0,-0.836411106261,1.53314760873,-2.56490303517,-19.9119733976,-3.60055695315,0.0,329.875605317,108.355486202,849.578604896,568.24486997,38,12.0
0.23999999999999996,-0.103675370921,0.131676115002,0.0,1.55565338059,0.276382398731,0.0,-0.94441949994,1.38096061665,-2.92547062347,-20.2205404848,-3.63108838574,0.0,318.951807662,88.9529621909,860.96116726,568.450112655,39,12.0
0.23999999999999996,-0.117328205455,0.124703807622,0.0,1.84720600648,0.295833193564,0.0,-1.0682967361,1.17606165323,-3.14710123438,-20.4561292234,-3.69539644855,0.0,312.064060899,76.5301768252,867.961745464,566.266868219,40,12.0
0.23999999999999996,-0.133315903004,0.12015243016,0.0,2.01571106793,0.334959736784,0.0,-1.22089819471,1.03002559084,-3.23646803259,-20.5510357687,-3.82152762409,0.0,310.748421843,67.5720446762,871.861762416,567.969853873,41,12.0
0.23999999999999996,-0.151235513626,0.109429292959,0.0,2.36976323176,0.355118325142,0.0,-1.38251167824,0.698225498242,-3.34504468695,-20.7844880173,-3.86766997822,0.0,299.520119784,55.5622617254,878.077537947,565.698499398,42,12.0
0.23999999999999996,-0.19544375388,0.0544507170436,0.0,0.990873913921,0.566571176638,0.0,-1.94388476114,-0.100266604497,-2.7232142285,-21.4723730277,-4.58313597794,0.0,204.156236303,31.5531558581,892.060506864,312.862493624,43,12.0
0.23999999999999996,-0.213096314846,0.0425526734935,0.0,1.7266586328,0.572230696856,0.0,-2.05926489344,-0.0440660878583,-2.34823276751,-22.078424737,-4.51393206735,0.0,185.193654302,20.7061173789,895.740667205,288.461761471,44,12.0
0.23999999999999996,-0.22928024747,0.0499958657077,0.0,2.27544875149,0.594224165925,0.0,-2.16827498381,0.153489259437,-2.14905044923,-22.5016453397,-4.47921798619,0.0,170.484316323,15.0057420578,896.365645106,267.268671818,45,12.0
0.3,-0.410785375636,0.0895291342341,0.0,5.46816027944,0.727438440215,0.0,-3.00004441989,0.306600715528,-1.37578486534,-21.7944784384,-6.12840621677,0.0,400.590042041,143.625513361,829.731280182,434.585797917,46,15.0
0.3,-0.467177053245,0.136445239078,0.0,0.582027795008,0.907004970427,0.0,-3.56092747473,0.80095348216,-1.83115984366,-22.3472856632,-7.07740305001,0.0,334.461860622,70.4332203349,865.16396431,321.261031906,47,15.0
0.3,-0.466056476164,0.150904272384,0.0,2.29220667911,0.608750830623,0.0,-3.24089268062,0.889738360364,-3.64768684836,-24.7529476998,-5.97132113328,0.0,269.278032047,41.9445514231,888.220714706,327.539598924,48,15.0
0.3,-0.494149542703,0.104970334164,0.0,3.30130021053,0.632679607033,0.0,-3.3942322538,0.0203882640197,-3.46901603536,-25.3966744366,-5.67241385363,0.0,235.386240118,24.2397757391,893.701883851,295.162946525,49,15.0
0.3,-0.51751689225,0.0803081795202,0.0,4.44322114625,0.68735120076,0.0,-3.53805486986,-0.269949928344,-2.58895881948,-25.9841818839,-5.27750849852,0.0,195.462049991,12.541623795,897.421740241,260.838392341,50,15.0
0.3,-0.533833326359,0.0920061616206,0.0,5.1383046595,0.783764330413,0.0,-3.65184837263,0.0848432838603,-2.16437080943,-26.2713392186,-5.09970423663,0.0,170.221237634,7.48905353462,898.74904978,243.817146906,51,15.0
0.3,-0.556331725997,0.107427373257,0.0,0.268214930385,1.73629676747,0.0,-4.18491497434,0.45166156681,-2.26206038689,-21.9535901443,-7.32534598315,0.0,452.566405923,65.938971119,865.865540755,637.32605452,52,15.0
0.3,-0.546908315813,0.112096087863,0.0,5.61434538658,1.40761207523,0.0,-3.88602245754,0.496418615319,-2.22943633078,-25.1801659699,-6.57355224768,0.0,388.902064333,85.3993792266,869.600701925,356.744702799,53,15.0
0.3,-0.535728436776,0.112278111365,0.0,6.13342553983,1.41608712615,0.0,-3.79027105284,0.493173580357,-2.27507811375,-25.6897129466,-6.2339292696,0.0,356.516976812,65.2012664137,879.635795015,325.445539323,54,15.0
0.36000000000000004,-0.766460589736,0.121076485466,0.0,3.85260027465,1.00465832007,0.0,-4.37671299901,0.185670870091,-2.68091664188,-26.9611760028,-5.51753443186,0.0,169.442408057,7.05757497498,899.20684377,289.575738246,55,18.0
0.36000000000000004,-0.733265369002,0.114203308584,0.0,0.200332210884,2.03099983606,0.0,-4.22237377619,0.158576732057,-3.69052058298,-25.4811140594,-8.53795172632,0.0,327.190387836,28.975459586,891.670322212,167.070386563,56,18.0
0.36000000000000004,-0.638851272352,0.106185260074,0.0,4.81116808305,2.07917308301,0.0,-3.8996030638,0.257169441207,-3.19929598656,-26.115088558,-8.52222910215,0.0,438.154914829,60.8715729336,879.978047828,345.268756527,57,18.0
0.36000000000000004,-0.539848123139,0.0717210776928,0.0,5.13497742654,2.10759141905,0.0,-3.35559721874,-0.191161072539,-3.2386078062,-26.571355725,-8.21131030118,0.0,415.457219844,46.1061295332,886.058857279,309.242218215,58,18.0
0.36000000000000004,-0.411823460875,0.0544264433865,0.0,5.82557573238,2.01690551145,0.0,-2.6674506886,-0.641981996574,-2.56227356404,-27.1819165298,-7.40525756845,0.0,360.929972586,31.132486815,892.2797924,258.912434734,59,18.0
0.36000000000000004,-0.207634877023,-0.0222640166813,0.0,5.48048521569,2.54572843149,0.0,-1.06858571556,-1.20535279294,-3.66513564137,-27.3489718612,-9.47258670751,0.0,406.533834816,26.2577480017,894.387215495,190.608209488,60,18.0
0.36000000000000004,-0.0647377581805,0.0038752745334,0.0,6.04479938594,2.54258023078,0.0,-0.339599057977,-1.34362179392,-2.53906697842,-27.7583220171,-8.67394299211,0.0,368.189103652,17.392147974,896.446715396,147.428693264,61,18.0
0.36000000000000004,0.0862909105735,0.0432307879627,0.0,0.134697001841,2.68597539845,0.0,0.576615445505,-1.07555355086,-1.97557258332,-28.0096512303,-8.35108070876,0.0,343.812083816,12.9273522425,897.655371909,107.557394447,62,18.0
0.36000000000000004,0.207397050863,0.0699514326404,0.0,0.370156345893,2.87210102414,0.0,1.35996108903,-0.794639090134,-1.80710683363,-28.1449709513,-8.25083045745,0.0,338.203020395,9.80454061342,898.06263458,78.2153860226,63,18.0
0.36000000000000004,0.316145883619,0.0795974990702,0.0,0.490958152992,3.12952768909,0.0,2.14795614559,-0.613197810046,-1.90987389316,-28.221609539,-8.44200616735,0.0,350.793310532,8.06688165515,898.407373515,55.8534157254,64,18.0
0.3,0.238219077259,0.0968794921713,0.0,2.19857516177,3.70964986387,0.0,2.37071605977,0.291491561871,-1.58021172438,-27.5926614893,-7.81295156496,0.0,300.395601122,4.00984513462,899.510491607,24.8121208556,65,15.0
0.3,0.264258130055,0.101863344442,0.0,2.39690753266,3.8496098127,0.0,2.59042500716,0.46467865123,-1.82804515587,-27.6786854494,-7.91727461268,0.0,312.253444679,3.46533862027,900.391203552,19.3743757844,66,15.0
0.3,0.255341290976,0.0974892974817,0.0,2.41905019907,4.92093835011,0.0,2.33893865674,0.287459346634,-3.84263954905,-27.6786681662,-10.1554687697,0.0,335.728049162,1.51298446031,899.436860593,7.9286130595,67,15.0
0.23999999999999996,0.131823883799,0.0483546177742,0.0,3.86993714603,5.67251126165,0.0,1.52258497624,0.0229642895008,-3.0203407179,-26.2440497019,-10.0348475624,0.0,403.568576735,1.90429016477,900.346689824,4.84030942487,68,12.0
0.23999999999999996,-0.0967778236836,0.0322785455646,0.0,3.64557872429,0.866285224814,0.0,-1.62714374141,0.151995371772,-2.60081550941,-26.14477051,-12.8397737034,0.0,447.045391675,13.0094658768,898.112445494,54.4300409745,69,12.0
0.23999999999999996,-0.0861084277922,-0.0217083322713,0.0,3.93076878087,0.461612935447,0.0,-1.37232717834,-0.346075930529,-2.88430911832,-26.2177146966,-12.06565629,0.0,407.065490882,11.5460237194,898.733577637,63.9943245313,70,12.0
0.23999999999999996,-0.0563102800935,-0.0742748502474,0.0,4.08885571724,6.2577762699,0.0,-0.799817579313,-0.877548421532,-2.87691515798,-26.2250121504,-11.1603015466,0.0,366.714125744,10.508340795,898.707982049,87.5363756724,71,12.0
0.3,-0.0109848967435,-0.192597405905,0.0,3.07295932994,5.20884104151,0.0,0.400252132506,-1.67764179152,-3.51171164593,-27.7200678587,-10.6725737063,0.0,367.29161892,0.920025244358,899.706533968,3.39725933675,72,15.0
0.3,-0.0696693280073,-0.151024532479,0.0,3.02293169406,5.73614184731,0.0,-0.530206277431,-1.52611590142,-3.16431816967,-27.4870574519,-10.4191808364,0.0,292.441356566,4.42257843729,899.569210614,151.305725797,73,15.0
0.36000000000000004,0.107324385754,-0.242801164777,0.0,1.9940844014,4.70129170618,0.0,1.46377005596,-1.68850079979,-2.96818681141,-28.3958842924,-10.0129260343,0.0,354.087316876,1.35033666681,899.621164761,5.43947926095,74,18.0
0.36000000000000004,0.0468173163098,-0.161764022735,0.0,1.87431914384,4.7305711351,0.0,1.16681168129,-1.38052549617,-3.19476449044,-28.3827129303,-9.81729863559,0.0,339.877846454,1.81036680255,899.807697098,5.40894196557,75,18.0
0.36000000000000004,0.233896149343,-0.0550258796233,0.0,2.33830026597,4.34656078091,0.0,2.29539807277,-0.757727951824,-2.19715685846,-28.4162920524,-8.3435522482,0.0,270.399102978,1.18438885099,899.521914979,6.31698640072,76,18.0
0.36000000000000004,0.361056804872,0.0709403622186,0.0,2.53327138256,4.11431501673,0.0,2.91689139119,0.109564443232,-2.20887854729,-28.4304115881,-6.68424063445,0.0,222.789037398,1.3700681124,899.677577209,6.72639593896,77,18.0
0.36000000000000004,0.432716843976,0.133571163172,0.0,2.61370174275,3.93297138842,0.0,3.16278362438,0.611070048934,-2.40902933796,-28.4286975561,-5.76176478003,0.0,179.488279757,0.983940001551,899.725990886,7.66719451826,78,18.0
0.3,0.281579665961,0.116927409078,0.0,4.3672225538,4.02859163073,0.0,2.57746915259,0.729449375181,-2.48475573561,-27.8935298784,-5.18500779752,0.0,98.7679648932,0.593383800322,900.03161503,4.99260978196,79,15.0
0.3,0.265447496305,0.112594328427,0.0,4.51817427637,3.75603999164,0.0,2.36613968312,0.838952116386,-2.88749161867,-27.9318124469,-4.81308252033,0.0,74.8229611064,0.945863564532,900.909932686,4.76408729339,80,15.0
0.3,0.195838245545,0.094883017348,0.0,4.47350279066,3.40077067324,0.0,1.74027188832,0.951022414567,-3.19091673625,-27.8887722961,-4.50398381291,0.0,58.4715918372,0.332521162399,899.535967606,6.35025867071,81,15.0
0.3,0.0860341969858,0.0653618753487,0.0,4.49038948945,3.05403370676,0.0,0.83526277068,0.906034706672,-3.39574166964,-27.8971077502,-4.23977671273,0.0,45.3560420612,-0.423994335907,899.855684911,8.95155826224,82,15.0
0.3,-0.0451618862363,0.0312038134325,0.0,4.51857071879,2.72090889419,0.0,-0.20128588542,0.743655598252,-3.47028524105,-27.8992177738,-3.99935892811,0.0,34.8823259724,-0.416680892727,899.937342142,9.20372723104,83,15.0
0.3,-0.182054719666,-0.00536121320451,0.0,4.54683557041,2.39225944622,0.0,-1.24743467865,0.497176692826,-3.40417995831,-27.9011642329,-3.77717046944,0.0,27.0189140832,0.205334924865,899.811128359,11.6302943377,84,15.0
0.3,-0.286625572552,-0.0309447249909,0.0,4.55844007366,2.12592599986,0.0,-2.02408134303,0.288272502402,-3.23722403043,-27.9162856438,-3.59570083837,0.0,20.8926903657,0.392988217347,900.471574066,13.6797786184,85,15.0
0.3,-0.378345365893,-0.0555967490818,0.0,4.55024908966,1.84741007628,0.0,-2.68484332281,0.0540454515805,-2.9920768293,-27.9022993839,-3.41569034521,0.0,16.9570107535,0.0259136330092,899.983776153,15.7171628339,86,15.0
0.3,-0.442465220145,-0.0745182522011,0.0,4.57228238266,1.58051987107,0.0,-3.12791730367,-0.179950642314,-2.70295568084,-27.8912081393,-3.23392073407,0.0,12.9464282708,0.108416072893,899.578799993,19.0256989841,87,15.0
0.3,-0.472529879268,-0.0846919334612,0.0,4.6980012595,1.36667092966,0.0,-3.33507319752,-0.346166010107,-2.43843177873,-27.8937463495,-3.27937016067,0.0,122.299840454,5.21909105257,899.122371437,25.8145451174,88,15.0
0.3,-0.48104930283,-0.0894671271621,0.0,4.74820753515,1.15994982919,0.0,-3.37466811362,-0.448348402272,-2.15139190727,-27.8917684515,-3.08777346494,0.0,111.312465235,3.95927665907,899.176927436,24.4270560687,89,15.0
0.36000000000000004,-0.685764442777,-0.136000692559,0.0,3.16518516539,0.803216519235,0.0,-3.83784097734,-0.854931624807,-2.665657641,-28.4249358831,-2.80911895155,0.0,14.06643916,-0.571670437976,900.33099409,47.954552404,90,18.0
0.36000000000000004,-0.638393886006,-0.140856209464,0.0,3.24918672381,0.617504945657,0.0,-3.51275815602,-0.967589161559,-2.39603141965,-28.3949612875,-2.61992997657,0.0,12.471496599,0.192713300672,899.39755784,52.5464121023,91,18.0
0.36000000000000004,-0.583932920066,-0.158007548103,0.0,3.25156663533,0.396079385986,0.0,-3.12643551914,-1.14154673708,-2.22640194107,-28.3947734238,-2.95197407875,0.0,11.1812512215,0.200047784074,900.11096986,58.3107293218,92,18.0
0.36000000000000004,-0.514000808388,-0.144362746587,0.0,3.39029814595,0.361685085476,0.0,-2.8036419298,-1.04462535485,-1.8963239533,-28.3757415425,-3.61346950474,0.0,9.06981760657,-0.228168619805,900.68168264,54.5942009107,93,18.0
0.36000000000000004,-0.425227747919,-0.128790143178,0.0,3.51372808625,0.195849191194,0.0,-2.23143715255,-0.95964310821,-1.66231479789,-28.3618210426,-3.13739407023,0.0,7.48766530487,0.192135954411,900.178167596,57.3683404065,94,18.0
0.4200000000000001,-0.548365949343,-0.265580352027,0.0,1.70881974133,0.103456360921,0.0,-2.53180560402,-1.18649389028,-2.97450489247,-28.4480840404,-3.4266967313,0.0,24.4719353965,0.645716296993,899.921789078,89.2294333237,95,21.0
0.4200000000000001,-0.420708689275,-0.2549340199,0.0,1.82551661231,6.25403564509,0.0,-1.84698773627,-1.24505706735,-2.74673168607,-28.4258185818,-3.07086381351,0.0,21.248917687,0.557314952063,899.635619946,95.1909722071,96,21.0
0.4200000000000001,-0.310368876276,-0.230936039126,0.0,1.94640736723,6.15553726704,0.0,-1.26249920643,-1.23023058352,-2.54484861496,-28.4119125981,-2.73601269402,0.0,17.9838834033,1.29124050617,900.251460866,103.668270842,97,21.0
0.4200000000000001,-0.223450115543,-0.196452014829,0.0,2.00823489274,6.0822330307,0.0,-0.806175944905,-1.11910985337,-2.41399596805,-28.5151651002,-2.47553446756,0.0,3.989159824,0.523268275608,899.870474448,3.6706897947,98,21.0
0.4200000000000001,-0.154474101351,-0.150083148592,0.0,2.06285255009,6.03852699309,0.0,-0.446274977385,-0.942323293797,-2.32218792029,-28.541275291,-2.14282434468,0.0,2.28874212383,-0.149642852727,900.028396598,1.72363014248,99,21.0
0.48000000000000015,-0.109677242928,-0.125952475544,0.0,0.442391449978,5.90822196461,0.0,0.0199312201421,-0.124479398647,-2.84979279515,-28.733201387,-1.80983374979,0.0,7.19280115084,0.335348214305,900.515147076,3.21168940779,100,24.0
0.48000000000000015,-0.0641513817152,-0.0781959955341,0.0,0.441026492201,5.86243467963,0.0,0.205797804167,0.0251216790216,-2.85760666652,-28.72879032,-2.00574174633,0.0,6.55723471151,-0.111198769308,900.360003754,3.50237271537,101,24.0
0.48000000000000015,-0.0224309816501,-0.0254187531499,0.0,0.547435586111,5.93718854891,0.0,0.318621410681,0.196595732574,-2.8876303228,-28.7268396719,-1.35431267708,0.0,5.63472592387,0.45624622044,899.807053095,2.8403244202,102,24.0
0.4200000000000001,-0.0119191381596,0.0804834893432,0.0,2.57171581844,6.07519173482,0.0,0.182795008335,0.0436420045224,-2.37135080304,-28.6755089857,-0.824164324037,0.0,1.13569195944,-0.561861711722,899.709307265,1.51862047352,103,21.0
0.4200000000000001,-0.00261409601196,0.114041191681,0.0,2.65588150246,6.08612723707,0.0,0.207611031327,0.162891640335,-2.39238250989,-28.6870486611,-0.746362778618,0.0,1.88610921732,0.139125824695,900.166400444,0.638414651347,104,21.0
0.4200000000000001,0.00109994699027,0.136988610269,0.0,2.7162265996,6.09407857255,0.0,0.214001991574,0.245227290949,-2.41494856865,-28.6938497976,-0.699692280436,0.0,1.11701785308,0.615724585799,900.187110614,0.223659883415,105,21.0
0.4200000000000001,0.00481760550938,0.154282363109,0.0,2.72969838619,6.10141731324,0.0,0.220238937256,0.296535919948,-2.40949157849,-28.6672404894,-0.65754873792,0.0,1.1690709091,-0.789442767658,899.246064731,0.316198974591,106,21.0
0.4200000000000001,0.00735158273555,0.192991384101,0.0,2.8451193047,6.10850318933,0.0,0.222601615457,0.441876716972,-2.47107675083,-28.6813702615,-0.620617945663,0.0,1.31003637501,-0.371452272646,899.688637521,0.533897451881,107,21.0
0.4200000000000001,0.0102089433236,0.204620900861,0.0,2.85678042574,6.11615245411,0.0,0.225477346102,0.475546339144,-2.47843085018,-28.684375356,-0.580630671662,0.0,1.58981590352,-0.0258025103494,899.834435201,0.620696054814,108,21.0
0.36000000000000004,0.00225641510002,0.186233244171,0.0,4.6436534605,6.15744401323,0.0,0.126667481295,1.09810533681,-1.5656219861,-28.4737578411,-0.544031683182,0.0,16.2907482639,0.54013940592,899.674220583,2.79739823513,109,18.0
0.36000000000000004,0.00406096967997,0.205439037695,0.0,4.7440309626,6.16313143496,0.0,0.129905567,1.23866998085,-1.69325135569,-28.4953951455,-0.506306383933,0.0,15.4411794595,0.439863843976,900.268108931,2.52243379868,110,18.0
0.36000000000000004,0.00541415193869,0.211448193485,0.0,4.78018912525,6.17006947451,0.0,0.129836688993,1.28177737966,-1.77176096675,-28.4772817984,-0.464753843458,0.0,14.2123785087,-0.215211479171,899.478457803,1.40623027566,111,18.0
0.36000000000000004,0.00663808371753,0.221136787932,0.0,4.83155598528,6.17593756524,0.0,0.13036482719,1.3493712445,-1.82645116107,-28.5158776107,-0.430833015539,0.0,14.1807156134,-0.217095361129,900.929365428,1.9350450956,112,18.0
0.36000000000000004,0.00732071676175,0.227545739458,0.0,4.85195077808,6.18008673406,0.0,0.129615637217,1.3837785682,-1.86139795046,-28.5058448004,-0.408187680115,0.0,14.5832801589,-0.272294197329,900.476123125,1.76731669057,113,18.0
0.36000000000000004,0.0108327302668,0.228888246702,0.0,4.78628772885,6.14992443801,0.0,0.171298285848,1.34151732763,-1.77963190291,-28.4897432723,-0.52969984203,0.0,15.4307200812,-0.314881457573,900.138030826,1.55079352416,114,18.0
